Source,Target,Type,Id,Label,timeset,Weight,partition
39037,93481,Undirected,39477,,,1,2
39037,93481,Undirected,39476,,,1,1
39037,89184,Undirected,39475,,,1,1
39037,78178,Undirected,39474,,,1,1
39037,56790,Undirected,39473,,,1,1
69566,39037,Undirected,65005,,,1,2
45928,39037,Undirected,46556,,,1,2
39046,39047,Undirected,39482,,,1,1
39061,48684,Undirected,39485,,,1,1
39064,93237,Undirected,39494,,,1,1
39064,45945,Undirected,39493,,,1,1
39066,97764,Undirected,39498,,,1,1
39066,41259,Undirected,39497,,,1,1
39066,41258,Undirected,39496,,,1,1
99000,39066,Undirected,83883,,,1,1
39068,106911,Undirected,39505,,,1,2
96365,39073,Undirected,81902,,,1,1
75895,39073,Undirected,68560,,,1,1
68495,39073,Undirected,64300,,,1,1
65540,39073,Undirected,62550,,,1,1
39092,79285,Undirected,39539,,,1,1
39092,75848,Undirected,39538,,,1,1
39092,55258,Undirected,39537,,,1,1
39092,54819,Undirected,39536,,,1,1
39092,52392,Undirected,39535,,,1,1
39092,48790,Undirected,39534,,,1,1
50973,39092,Undirected,50973,,,1,1
39102,72329,Undirected,39553,,,1,2
39102,72329,Undirected,39552,,,1,1
39114,59798,Undirected,39563,,,1,1
39114,54917,Undirected,39562,,,1,1
39139,41328,Undirected,39570,,,1,1
39144,54414,Undirected,39573,,,1,1
54414,39144,Undirected,54246,,,1,1
53155,39144,Undirected,53133,,,1,1
39172,80563,Undirected,39588,,,1,1
39172,43543,Undirected,39587,,,1,2
39172,43543,Undirected,39586,,,1,1
39175,88551,Undirected,39589,,,1,1
88551,39175,Undirected,77246,,,1,2
88551,39175,Undirected,77245,,,1,1
53696,39182,Undirected,53621,,,1,1
96413,39193,Undirected,81955,,,1,1
39231,54444,Undirected,39605,,,1,1
39237,55809,Undirected,39609,,,1,1
39237,43345,Undirected,39608,,,1,1
39243,41206,Undirected,39611,,,1,1
39248,47167,Undirected,39622,,,1,2
39248,47167,Undirected,39621,,,1,1
39256,91002,Undirected,39631,,,1,2
39256,91002,Undirected,39630,,,1,1
39256,85100,Undirected,39629,,,1,2
39256,85100,Undirected,39628,,,1,1
39256,54386,Undirected,39627,,,1,2
39256,54386,Undirected,39626,,,1,1
39259,103702,Undirected,39633,,,1,1
39259,41689,Undirected,39632,,,1,1
39260,59519,Undirected,39634,,,1,1
107351,39260,Undirected,87303,,,1,1
39261,98924,Undirected,39636,,,1,1
39270,56592,Undirected,39639,,,1,1
56592,39270,Undirected,56034,,,1,1
39284,39389,Undirected,39642,,,1,2
39284,39389,Undirected,39641,,,1,1
39305,70922,Undirected,39651,,,1,1
39333,96618,Undirected,39663,,,1,1
105698,39339,Undirected,86588,,,1,2
39346,69773,Undirected,39668,,,1,1
39346,49973,Undirected,39667,,,1,1
96195,39346,Undirected,81734,,,1,1
54002,39346,Undirected,53861,,,1,1
47907,39346,Undirected,48298,,,1,1
39360,53405,Undirected,39671,,,1,1
39364,39365,Undirected,39678,,,1,1
39383,77870,Undirected,39684,,,1,1
39387,63694,Undirected,39687,,,1,1
39409,85048,Undirected,39696,,,1,1
39434,50972,Undirected,39730,,,1,1
39434,43864,Undirected,39729,,,1,1
39441,68289,Undirected,39738,,,1,1
39441,56546,Undirected,39737,,,1,1
39441,55243,Undirected,39736,,,1,1
39441,51864,Undirected,39734,,,1,1
39441,39591,Undirected,39732,,,1,1
39455,42147,Undirected,39751,,,1,1
39457,108804,Undirected,39754,,,1,1
39457,99308,Undirected,39753,,,1,1
39457,58980,Undirected,39752,,,1,1
99308,39457,Undirected,84046,,,1,1
39462,47095,Undirected,39755,,,1,1
39463,79885,Undirected,39756,,,1,2
39464,89296,Undirected,39757,,,1,1
63804,39485,Undirected,61379,,,1,1
39503,40035,Undirected,39775,,,1,1
55874,39513,Undirected,55439,,,1,2
39524,106480,Undirected,39791,,,1,1
39529,40095,Undirected,39796,,,1,1
39540,68494,Undirected,39800,,,1,1
39544,94591,Undirected,39802,,,1,1
39544,54111,Undirected,39801,,,1,1
39554,69107,Undirected,39809,,,1,1
39554,40701,Undirected,39808,,,1,1
39556,55133,Undirected,39810,,,1,2
39559,90012,Undirected,39812,,,1,1
39559,43443,Undirected,39811,,,1,1
39563,69705,Undirected,39813,,,1,1
39574,88572,Undirected,39835,,,1,1
39576,96624,Undirected,39836,,,1,1
39577,39576,Undirected,39837,,,1,1
39590,77709,Undirected,39841,,,1,1
39590,47435,Undirected,39840,,,1,1
39591,68289,Undirected,39849,,,1,1
39591,56546,Undirected,39848,,,1,1
39591,55243,Undirected,39847,,,1,1
39591,51864,Undirected,39845,,,1,1
39591,41271,Undirected,39842,,,1,1
58911,39591,Undirected,57900,,,1,2
39597,59582,Undirected,39853,,,1,1
39618,97764,Undirected,39870,,,1,1
39618,44500,Undirected,39869,,,1,1
69658,39633,Undirected,65097,,,1,1
47517,39639,Undirected,48031,,,1,2
39661,40108,Undirected,39883,,,1,2
39673,108753,Undirected,39886,,,1,1
39691,103131,Undirected,39896,,,1,1
39695,54310,Undirected,39898,,,1,1
39695,39697,Undirected,39897,,,1,1
39697,54310,Undirected,39899,,,1,1
39700,69768,Undirected,39902,,,1,1
39700,69702,Undirected,39901,,,1,1
39700,40904,Undirected,39900,,,1,1
58213,39700,Undirected,57256,,,1,1
39709,91272,Undirected,39910,,,1,2
39709,49906,Undirected,39909,,,1,2
39715,95359,Undirected,39915,,,1,1
39715,93996,Undirected,39914,,,1,2
39715,93996,Undirected,39913,,,1,1
39738,47128,Undirected,39933,,,1,1
55274,39740,Undirected,54953,,,1,1
39746,52836,Undirected,39937,,,1,1
39746,46373,Undirected,39936,,,1,1
39748,78064,Undirected,39939,,,1,1
39752,77861,Undirected,39941,,,1,1
39752,67847,Undirected,39940,,,1,1
105386,39752,Undirected,86498,,,1,2
39754,79873,Undirected,39945,,,1,2
39754,79873,Undirected,39944,,,1,1
39758,39757,Undirected,39946,,,1,2
39771,105651,Undirected,39963,,,1,1
39772,65979,Undirected,39965,,,1,2
39772,40381,Undirected,39964,,,1,2
39773,67661,Undirected,39967,,,1,2
39773,67661,Undirected,39966,,,1,1
39774,91070,Undirected,39969,,,1,2
39774,84352,Undirected,39968,,,1,2
39826,101942,Undirected,39996,,,1,1
39886,91034,Undirected,40007,,,1,1
39914,39919,Undirected,40073,,,1,1
39921,39925,Undirected,40075,,,1,1
39933,54302,Undirected,40080,,,1,1
85946,39948,Undirected,75695,,,1,2
85946,39948,Undirected,75694,,,1,1
71794,39948,Undirected,66061,,,1,1
39950,90797,Undirected,40096,,,1,1
39950,71014,Undirected,40095,,,1,1
39950,51228,Undirected,40094,,,1,1
40024,51228,Undirected,40150,,,1,2
40028,86008,Undirected,40154,,,1,2
40049,74212,Undirected,40171,,,1,1
40049,66745,Undirected,40170,,,1,1
40059,96527,Undirected,40183,,,1,1
40059,76769,Undirected,40182,,,1,1
40060,96417,Undirected,40188,,,1,1
40060,74749,Undirected,40187,,,1,1
40060,74748,Undirected,40186,,,1,1
40060,74682,Undirected,40185,,,1,1
40060,73686,Undirected,40184,,,1,1
74682,40060,Undirected,67901,,,1,1
40077,111252,Undirected,40253,,,1,1
40112,82642,Undirected,40286,,,1,1
40112,82637,Undirected,40285,,,1,1
57749,40112,Undirected,56887,,,1,2
40125,102455,Undirected,40291,,,1,1
40125,93596,Undirected,40290,,,1,1
104134,40125,Undirected,86007,,,1,1
40129,60511,Undirected,40294,,,1,1
40142,95733,Undirected,40297,,,1,1
40144,105786,Undirected,40301,,,1,1
40144,76111,Undirected,40300,,,1,1
40144,73262,Undirected,40299,,,1,1
40144,43647,Undirected,40298,,,1,1
40147,49937,Undirected,40302,,,1,1
40152,40158,Undirected,40307,,,1,1
40153,59699,Undirected,40310,,,1,1
40153,40158,Undirected,40309,,,1,1
40153,40154,Undirected,40308,,,1,1
40154,59699,Undirected,40312,,,1,1
40154,40158,Undirected,40311,,,1,1
40157,65636,Undirected,40313,,,1,1
40158,59699,Undirected,40314,,,1,1
40179,79318,Undirected,40322,,,1,2
40198,96220,Undirected,40332,,,1,2
76955,40208,Undirected,69190,,,1,1
40245,102486,Undirected,40366,,,1,1
40245,63668,Undirected,40365,,,1,1
40249,100339,Undirected,40374,,,1,1
40249,89399,Undirected,40373,,,1,1
40251,107428,Undirected,40377,,,1,1
40251,84750,Undirected,40376,,,1,1
40251,56492,Undirected,40375,,,1,1
107428,40251,Undirected,87367,,,1,1
80693,40251,Undirected,71278,,,1,1
72283,40251,Undirected,66445,,,1,1
60768,40251,Undirected,59357,,,1,1
42994,40251,Undirected,43234,,,1,1
41858,40251,Undirected,42202,,,1,1
40271,85185,Undirected,40404,,,1,1
42802,40280,Undirected,43129,,,1,1
40291,63835,Undirected,40407,,,1,1
40291,61599,Undirected,40406,,,1,1
40296,40503,Undirected,40408,,,1,1
40502,40296,Undirected,40612,,,1,1
40307,44594,Undirected,40415,,,1,1
40314,107253,Undirected,40420,,,1,1
40314,102282,Undirected,40419,,,1,1
40319,74165,Undirected,40423,,,1,1
40329,105883,Undirected,40439,,,1,2
40329,105883,Undirected,40438,,,1,1
40331,98584,Undirected,40440,,,1,1
40371,46173,Undirected,40546,,,1,1
40374,107322,Undirected,40552,,,1,1
40374,66024,Undirected,40551,,,1,1
40374,48081,Undirected,40550,,,1,1
40374,47144,Undirected,40549,,,1,1
40381,65979,Undirected,40558,,,1,2
40394,69633,Undirected,40567,,,1,1
40394,44713,Undirected,40566,,,1,1
104738,40394,Undirected,86242,,,1,1
78383,40394,Undirected,69841,,,1,1
40408,78403,Undirected,40571,,,1,1
78403,40408,Undirected,69850,,,1,1
40429,107654,Undirected,40582,,,1,1
40429,84795,Undirected,40581,,,1,1
40429,41390,Undirected,40580,,,1,1
40431,79859,Undirected,40583,,,1,1
40442,112897,Undirected,40588,,,1,2
40442,41387,Undirected,40587,,,1,2
88225,40442,Undirected,77079,,,1,2
40443,77543,Undirected,40590,,,1,1
40443,44429,Undirected,40589,,,1,1
40447,87344,Undirected,40591,,,1,1
40465,55041,Undirected,40594,,,1,1
40465,40466,Undirected,40593,,,1,2
40465,40466,Undirected,40592,,,1,1
55041,40465,Undirected,54783,,,1,2
40466,55041,Undirected,40595,,,1,1
55041,40466,Undirected,54784,,,1,2
40476,72168,Undirected,40599,,,1,1
40483,40484,Undirected,40601,,,1,1
42133,40485,Undirected,42559,,,1,1
40502,40503,Undirected,40613,,,1,2
70104,40506,Undirected,65260,,,1,1
40509,69103,Undirected,40617,,,1,2
40509,69103,Undirected,40616,,,1,1
40518,45597,Undirected,40634,,,1,1
40522,59522,Undirected,40636,,,1,2
40522,59522,Undirected,40635,,,1,1
40541,74874,Undirected,40642,,,1,1
40541,72077,Undirected,40641,,,1,1
40541,67826,Undirected,40640,,,1,1
40541,50042,Undirected,40639,,,1,1
40541,48789,Undirected,40638,,,1,1
40548,94482,Undirected,40647,,,1,1
40552,88093,Undirected,40648,,,1,1
40557,78843,Undirected,40655,,,1,1
40562,40568,Undirected,40659,,,1,1
40566,65408,Undirected,40662,,,1,1
65409,40566,Undirected,62428,,,1,1
65408,40566,Undirected,62427,,,1,1
40601,81046,Undirected,40681,,,1,1
40601,56866,Undirected,40680,,,1,1
112259,40601,Undirected,89714,,,1,1
86415,40601,Undirected,75923,,,1,1
40612,63301,Undirected,40689,,,1,1
40614,104883,Undirected,40692,,,1,1
40629,66920,Undirected,40707,,,1,1
40630,107139,Undirected,40713,,,1,1
40630,79117,Undirected,40712,,,1,1
40630,77888,Undirected,40711,,,1,1
40630,75177,Undirected,40710,,,1,1
40630,51926,Undirected,40709,,,1,1
40634,43283,Undirected,40714,,,1,1
99709,40677,Undirected,84180,,,1,1
98986,40677,Undirected,83880,,,1,1
76563,40677,Undirected,68993,,,1,1
50901,40677,Undirected,50913,,,1,1
45812,40677,Undirected,46497,,,1,1
40701,69107,Undirected,40816,,,1,1
40714,79878,Undirected,40826,,,1,1
40716,102804,Undirected,40831,,,1,1
40716,89987,Undirected,40830,,,1,1
40716,68595,Undirected,40829,,,1,1
40716,65924,Undirected,40828,,,1,1
40716,61664,Undirected,40827,,,1,1
40721,110619,Undirected,40835,,,1,1
40721,79122,Undirected,40834,,,1,1
40721,62537,Undirected,40833,,,1,1
40721,58934,Undirected,40832,,,1,1
40756,89476,Undirected,40874,,,1,2
40763,93156,Undirected,40877,,,1,1
40763,93155,Undirected,40876,,,1,1
40764,112267,Undirected,40887,,,1,1
40764,112266,Undirected,40886,,,1,1
40764,112265,Undirected,40885,,,1,1
40764,112264,Undirected,40884,,,1,1
40764,111687,Undirected,40883,,,1,1
40764,109356,Undirected,40882,,,1,1
40764,98047,Undirected,40880,,,1,1
40764,89505,Undirected,40879,,,1,1
40764,75566,Undirected,40878,,,1,1
40787,106499,Undirected,40901,,,1,1
40787,92797,Undirected,40899,,,1,1
40787,81146,Undirected,40898,,,1,1
86283,40787,Undirected,75881,,,1,1
40798,43861,Undirected,40903,,,1,2
40798,43861,Undirected,40902,,,1,1
40803,62596,Undirected,40904,,,1,1
40807,40808,Undirected,40908,,,1,1
40811,102850,Undirected,40910,,,1,1
40811,95269,Undirected,40909,,,1,1
40812,97285,Undirected,40912,,,1,1
40812,92393,Undirected,40911,,,1,1
40816,59500,Undirected,40913,,,1,1
40837,107445,Undirected,40937,,,1,1
40837,90794,Undirected,40936,,,1,1
40837,47354,Undirected,40935,,,1,1
40845,99926,Undirected,40948,,,1,1
40887,103249,Undirected,41025,,,1,1
40887,103248,Undirected,41024,,,1,1
40887,103221,Undirected,41023,,,1,1
40887,91445,Undirected,41021,,,1,1
40887,41935,Undirected,41020,,,1,1
40887,41934,Undirected,41019,,,1,1
40887,41933,Undirected,41018,,,1,1
40896,112650,Undirected,41026,,,1,1
40904,69768,Undirected,41029,,,1,1
40904,69702,Undirected,41028,,,1,1
40905,60165,Undirected,41031,,,1,1
60165,40905,Undirected,58996,,,1,1
48465,40905,Undirected,48722,,,1,1
40907,40945,Undirected,41036,,,1,2
40907,40945,Undirected,41035,,,1,1
51046,40907,Undirected,51066,,,1,1
40920,77826,Undirected,41060,,,1,2
107940,40932,Undirected,87587,,,1,1
59182,40932,Undirected,58119,,,1,1
40945,73411,Undirected,41080,,,1,2
40945,41578,Undirected,41079,,,1,1
51046,40945,Undirected,51067,,,1,1
96017,40951,Undirected,81569,,,1,2
40952,54181,Undirected,41083,,,1,1
111316,40965,Undirected,89331,,,1,2
40966,42237,Undirected,41097,,,1,2
40966,42237,Undirected,41096,,,1,1
113450,40966,Undirected,90053,,,1,2
40988,90357,Undirected,41102,,,1,1
41029,41805,Undirected,41129,,,1,1
41041,53649,Undirected,41136,,,1,1
41075,107395,Undirected,41153,,,1,1
41079,105188,Undirected,41154,,,1,1
41085,41086,Undirected,41157,,,1,2
41085,41086,Undirected,41156,,,1,1
41092,97781,Undirected,41163,,,1,1
41092,77296,Undirected,41162,,,1,1
106383,41092,Undirected,86898,,,1,1
41096,67332,Undirected,41166,,,1,1
41096,46513,Undirected,41165,,,1,1
94910,41113,Undirected,81014,,,1,1
94835,41113,Undirected,80977,,,1,1
41130,68278,Undirected,41194,,,1,1
41148,90186,Undirected,41213,,,1,1
41148,59505,Undirected,41212,,,1,1
41168,105134,Undirected,41223,,,1,1
41168,104681,Undirected,41222,,,1,1
41210,69763,Undirected,41230,,,1,1
41247,111536,Undirected,41246,,,1,1
41247,97841,Undirected,41245,,,1,1
41247,97838,Undirected,41244,,,1,1
41247,97551,Undirected,41243,,,1,1
41253,108939,Undirected,41254,,,1,1
41253,52233,Undirected,41249,,,1,1
41258,97764,Undirected,41258,,,1,1
41258,90174,Undirected,41257,,,1,1
41258,73794,Undirected,41256,,,1,1
41258,58103,Undirected,41255,,,1,1
110255,41258,Undirected,88608,,,1,1
101688,41258,Undirected,85076,,,1,1
99558,41258,Undirected,84117,,,1,2
99000,41258,Undirected,83885,,,1,1
97764,41258,Undirected,83256,,,1,1
88592,41258,Undirected,77266,,,1,2
72366,41258,Undirected,66498,,,1,1
56104,41258,Undirected,55631,,,1,1
41259,41258,Undirected,41259,,,1,1
99000,41259,Undirected,83886,,,1,1
97764,41259,Undirected,83257,,,1,1
41263,41264,Undirected,41262,,,1,1
41268,110361,Undirected,41265,,,1,1
41268,56445,Undirected,41264,,,1,1
41271,68289,Undirected,41271,,,1,1
41271,55243,Undirected,41270,,,1,1
41271,51864,Undirected,41269,,,1,1
41286,94585,Undirected,41282,,,1,1
41286,80396,Undirected,41281,,,1,1
41286,56186,Undirected,41280,,,1,1
41287,102277,Undirected,41283,,,1,1
41302,108167,Undirected,41445,,,1,1
93160,41302,Undirected,80017,,,1,1
79407,41328,Undirected,70391,,,1,1
78069,41328,Undirected,69664,,,1,1
65860,41328,Undirected,62733,,,1,1
80736,41331,Undirected,71307,,,1,1
41333,87996,Undirected,41467,,,1,1
41339,44142,Undirected,41473,,,1,1
41346,68322,Undirected,41486,,,1,1
41349,41578,Undirected,41494,,,1,1
41352,84551,Undirected,41497,,,1,1
41354,112148,Undirected,41498,,,1,1
69242,41369,Undirected,64762,,,1,1
41373,97031,Undirected,41514,,,1,1
41373,92556,Undirected,41513,,,1,1
41377,80846,Undirected,41515,,,1,1
106231,41377,Undirected,86825,,,1,1
41380,97437,Undirected,41526,,,1,1
41380,77914,Undirected,41524,,,1,1
41380,47945,Undirected,41523,,,1,1
41385,109950,Undirected,41543,,,1,2
41385,109950,Undirected,41542,,,1,1
41385,108783,Undirected,41541,,,1,1
41385,93419,Undirected,41538,,,1,1
41385,91895,Undirected,41537,,,1,1
41385,91239,Undirected,41536,,,1,1
41385,89715,Undirected,41535,,,1,2
41385,89715,Undirected,41534,,,1,1
41385,76250,Undirected,41533,,,1,1
41385,70412,Undirected,41532,,,1,1
41385,41386,Undirected,41531,,,1,2
41385,41386,Undirected,41530,,,1,1
95375,41385,Undirected,81254,,,1,1
89715,41385,Undirected,77987,,,1,1
75231,41385,Undirected,68202,,,1,1
41386,109950,Undirected,41555,,,1,2
41386,109950,Undirected,41554,,,1,1
41386,108783,Undirected,41553,,,1,1
41386,93419,Undirected,41550,,,1,1
41386,91895,Undirected,41549,,,1,1
41386,91239,Undirected,41548,,,1,1
41386,89715,Undirected,41547,,,1,2
41386,89715,Undirected,41546,,,1,1
41386,76250,Undirected,41545,,,1,1
41386,70412,Undirected,41544,,,1,1
95375,41386,Undirected,81255,,,1,1
89715,41386,Undirected,77988,,,1,1
75231,41386,Undirected,68203,,,1,1
41387,112897,Undirected,41556,,,1,2
88225,41387,Undirected,77080,,,1,2
41390,107654,Undirected,41561,,,1,1
41390,84795,Undirected,41560,,,1,1
41392,77481,Undirected,41563,,,1,1
41413,41414,Undirected,41599,,,1,1
41414,41413,Undirected,41600,,,1,2
41424,95333,Undirected,41618,,,1,1
41424,67448,Undirected,41617,,,1,1
41424,48352,Undirected,41616,,,1,1
41431,46533,Undirected,41620,,,1,2
41441,66011,Undirected,41659,,,1,1
41449,107279,Undirected,41662,,,1,1
41449,107213,Undirected,41661,,,1,1
41449,68715,Undirected,41660,,,1,1
41452,41460,Undirected,41663,,,1,1
41455,64997,Undirected,41664,,,1,2
97320,41467,Undirected,82651,,,1,1
41475,41474,Undirected,41671,,,1,2
41475,41474,Undirected,41670,,,1,1
41491,112428,Undirected,41678,,,1,1
41491,109946,Undirected,41677,,,1,1
60669,41491,Undirected,59307,,,1,1
41528,95849,Undirected,41709,,,1,1
41528,78327,Undirected,41708,,,1,1
41559,110751,Undirected,41729,,,1,1
41562,108142,Undirected,41733,,,1,1
41562,70935,Undirected,41732,,,1,1
70935,41562,Undirected,65638,,,1,1
41565,112676,Undirected,41739,,,1,1
41569,108688,Undirected,41747,,,1,1
41569,101538,Undirected,41746,,,1,1
41569,97100,Undirected,41745,,,1,1
41569,56107,Undirected,41744,,,1,1
41569,49984,Undirected,41743,,,1,1
41571,92275,Undirected,41751,,,1,1
41571,85911,Undirected,41750,,,1,1
41571,69156,Undirected,41749,,,1,1
41573,61108,Undirected,41753,,,1,1
41581,41582,Undirected,41774,,,1,1
94855,41589,Undirected,80989,,,1,1
79812,41589,Undirected,70556,,,1,2
41592,104815,Undirected,41787,,,1,1
41592,102666,Undirected,41786,,,1,1
41592,88478,Undirected,41785,,,1,1
41592,57285,Undirected,41784,,,1,1
41592,53759,Undirected,41783,,,1,1
41592,47536,Undirected,41782,,,1,1
41592,46180,Undirected,41781,,,1,1
41603,55592,Undirected,41799,,,1,1
41605,57283,Undirected,41800,,,1,1
110845,41611,Undirected,88901,,,1,1
81124,41611,Undirected,71460,,,1,1
45773,41611,Undirected,46434,,,1,1
41613,57308,Undirected,41810,,,1,1
41621,96533,Undirected,41823,,,1,1
41621,91264,Undirected,41822,,,1,2
41621,91264,Undirected,41821,,,1,1
41633,103857,Undirected,41847,,,1,1
41634,82891,Undirected,41848,,,1,1
57881,41635,Undirected,57019,,,1,2
41643,79119,Undirected,41850,,,1,1
41646,91793,Undirected,41858,,,1,1
84050,41653,Undirected,73238,,,1,1
46015,41653,Undirected,46632,,,1,1
41667,111362,Undirected,41898,,,1,1
41667,103715,Undirected,41897,,,1,1
41667,82941,Undirected,41896,,,1,1
41677,72385,Undirected,41910,,,1,1
41677,62020,Undirected,41909,,,1,1
41689,103702,Undirected,41923,,,1,1
41690,47945,Undirected,41924,,,1,1
41691,78751,Undirected,41925,,,1,1
41699,61321,Undirected,41932,,,1,2
47049,41706,Undirected,47674,,,1,1
45549,41706,Undirected,46228,,,1,1
100922,41716,Undirected,84692,,,1,2
84248,41716,Undirected,73395,,,1,2
47037,41716,Undirected,47650,,,1,2
41717,43022,Undirected,41955,,,1,1
41717,43003,Undirected,41954,,,1,1
41724,68406,Undirected,41958,,,1,1
